Date,Open,High,Low,Close,Volume,O/C,H/C,L/C,reportedEPS,estimatedEPS,surprise,surprisePercentage,rEPS/C,estEPS/C,surEPS/C,sP/C
12/1/2023,190.3300,191.5600,189.2300,191.2400,45679300,0.99524,1.0017,0.9895,1.46,1.39,0.07,5.036,0.0076,0.0073,0.0004,0.0263
11/30/2023,189.8400,190.3200,188.1900,189.9500,48794400,0.99942,1.0019,0.9907,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0265
11/29/2023,190.9000,192.0900,188.9700,189.3700,43014200,1.00808,1.0144,0.9979,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0266
11/28/2023,189.7800,191.0800,189.4000,190.4000,38415400,0.99674,1.0036,0.9947,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0264
11/27/2023,189.9200,190.6700,188.9000,189.7900,40552600,1.00068,1.0046,0.9953,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0265
11/24/2023,190.8700,190.9000,189.2500,189.9700,24048300,1.00474,1.0049,0.9962,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0265
11/22/2023,191.4900,192.9300,190.8300,191.3100,39617700,1.00094,1.0085,0.9975,1.46,1.39,0.07,5.036,0.0076,0.0073,0.0004,0.0263
11/21/2023,191.4100,191.5200,189.7400,190.6400,38134500,1.00404,1.0046,0.9953,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0264
11/20/2023,189.8900,191.9100,189.8800,191.4500,46505100,0.99185,1.0024,0.9918,1.46,1.39,0.07,5.036,0.0076,0.0073,0.0004,0.0263
11/17/2023,190.2500,190.3800,188.5700,189.6900,50922700,1.00295,1.0036,0.9941,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0265
11/16/2023,189.5700,190.9600,188.6500,189.7100,54412900,0.99926,1.0066,0.9944,1.46,1.39,0.07,5.036,0.0077,0.0073,0.0004,0.0265
11/15/2023,187.8500,189.5000,187.7800,188.0100,53790500,0.99915,1.0079,0.9988,1.46,1.39,0.07,5.036,0.0078,0.0074,0.0004,0.0268
11/14/2023,187.7000,188.1100,186.3000,187.4400,60108400,1.00139,1.0036,0.9939,1.46,1.39,0.07,5.036,0.0078,0.0074,0.0004,0.0269
11/13/2023,185.8200,186.0300,184.2100,184.8000,43627500,1.00552,1.0067,0.9968,1.46,1.39,0.07,5.036,0.0079,0.0075,0.0004,0.0273
11/10/2023,183.9700,186.5700,183.5300,186.4000,66133400,0.98696,1.0009,0.9846,1.46,1.39,0.07,5.036,0.0078,0.0075,0.0004,0.0270
11/9/2023,182.9600,184.1200,181.8100,182.1700,53763500,1.00434,1.0107,0.9980,1.46,1.39,0.07,5.036,0.0080,0.0076,0.0004,0.0276
11/8/2023,182.3500,183.4500,181.5900,182.6494,49340300,0.99836,1.0044,0.9942,1.46,1.39,0.07,5.036,0.0080,0.0076,0.0004,0.0276
11/7/2023,179.1800,182.4400,178.9700,181.5808,70530000,0.98678,1.0047,0.9856,1.46,1.39,0.07,5.036,0.0080,0.0077,0.0004,0.0277
11/6/2023,176.3800,179.4300,176.2100,178.9942,63841300,0.98540,1.0024,0.9844,1.46,1.39,0.07,5.036,0.0082,0.0078,0.0004,0.0281
11/3/2023,174.2400,176.8200,173.3500,176.4176,79763700,0.98766,1.0023,0.9826,1.46,1.39,0.07,5.036,0.0083,0.0079,0.0004,0.0285
11/2/2023,175.5200,177.7800,175.4600,177.3364,77334800,0.98976,1.0025,0.9894,1.46,1.39,0.07,5.036,0.0082,0.0078,0.0004,0.0284
11/1/2023,171.0000,174.2300,170.1200,173.7411,56934900,0.98422,1.0028,0.9792,1.26,1.19,0.07,5.8824,0.0073,0.0068,0.0004,0.0339
10/31/2023,169.3500,170.9000,167.9000,170.5453,44846000,0.99299,1.0021,0.9845,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0345
10/30/2023,169.0200,171.1700,168.8700,170.0659,51131000,0.99385,1.0065,0.9930,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0346
10/27/2023,166.9100,168.9600,166.8300,167.9987,58499100,0.99352,1.0057,0.9930,1.26,1.19,0.07,5.8824,0.0075,0.0071,0.0004,0.0350
10/26/2023,170.3700,171.3800,165.6700,166.6704,70625300,1.02220,1.0283,0.9940,1.26,1.19,0.07,5.8824,0.0076,0.0071,0.0004,0.0353
10/25/2023,171.8800,173.0600,170.6500,170.8749,57157000,1.00588,1.0128,0.9987,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0344
10/24/2023,173.0500,173.6700,171.4500,173.2118,43816600,0.99907,1.0026,0.9898,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0340
10/23/2023,170.9100,174.0100,169.9300,172.7724,55980100,0.98922,1.0072,0.9835,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0340
10/20/2023,175.3100,175.4200,172.6400,172.6525,64189300,1.01539,1.0160,0.9999,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0341
10/19/2023,176.0400,177.8400,175.1900,175.2292,59302900,1.00463,1.0149,0.9998,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0336
10/18/2023,175.5800,177.5800,175.1100,175.6086,54764400,0.99984,1.0112,0.9972,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0335
10/17/2023,176.6500,178.4200,174.8000,176.9169,57549400,0.99849,1.0085,0.9880,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0332
10/16/2023,176.7500,179.0800,176.5100,178.4849,52517000,0.99028,1.0033,0.9889,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0330
10/13/2023,181.4200,181.9300,178.1400,178.6147,51427100,1.01571,1.0186,0.9973,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0329
10/12/2023,180.0700,182.3400,179.0400,180.4722,56743100,0.99777,1.0103,0.9921,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0326
10/11/2023,178.2000,179.8500,177.6000,179.5634,47551100,0.99241,1.0016,0.9891,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0328
10/10/2023,178.1000,179.7200,177.9500,178.1553,43698000,0.99969,1.0088,0.9988,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0330
10/9/2023,176.8100,179.0500,175.8000,178.7545,42390800,0.98912,1.0017,0.9835,1.26,1.19,0.07,5.8824,0.0070,0.0067,0.0004,0.0329
10/6/2023,173.8000,177.9900,173.1800,177.2565,57224100,0.98050,1.0041,0.9770,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0332
10/5/2023,173.7900,175.4500,172.6800,174.6799,48527900,0.99491,1.0044,0.9886,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0337
10/4/2023,171.0900,174.2100,170.9700,173.4315,53020300,0.98650,1.0045,0.9858,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0339
10/3/2023,172.2600,173.6300,170.8200,172.1732,49594600,1.00050,1.0085,0.9921,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0342
10/2/2023,171.2200,174.3000,170.9300,173.5214,52164500,0.98674,1.0045,0.9851,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0339
9/29/2023,172.0200,173.0700,170.3400,170.9847,51814200,1.00605,1.0122,0.9962,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0344
9/28/2023,169.3400,172.0300,167.6200,170.4654,56294400,0.99340,1.0092,0.9833,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0345
9/27/2023,172.6200,173.0400,169.0500,170.2058,66921800,1.01418,1.0167,0.9932,1.26,1.19,0.07,5.8824,0.0074,0.0070,0.0004,0.0346
9/26/2023,174.8200,175.2000,171.6600,171.7337,64588900,1.01797,1.0202,0.9996,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0343
9/25/2023,174.2000,176.9700,174.1500,175.8483,46172700,0.99063,1.0064,0.9903,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0335
9/22/2023,174.6700,177.0800,174.0500,174.5600,56725400,1.00063,1.0144,0.9971,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0337
9/21/2023,174.5500,176.3000,173.8600,173.7012,63047900,1.00489,1.0150,1.0009,1.26,1.19,0.07,5.8824,0.0073,0.0069,0.0004,0.0339
9/20/2023,179.2600,179.7000,175.4000,175.2591,58436200,1.02283,1.0253,1.0008,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0336
9/19/2023,177.5200,179.6300,177.1300,178.8344,51826900,0.99265,1.0044,0.9905,1.26,1.19,0.07,5.8824,0.0070,0.0067,0.0004,0.0329
9/18/2023,176.4800,179.3800,176.1700,177.7358,67257600,0.99293,1.0093,0.9912,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0331
9/15/2023,176.4800,176.5000,173.8200,174.7797,109205100,1.00973,1.0098,0.9945,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0337
9/14/2023,174.0000,176.1000,173.5800,175.5088,60895800,0.99140,1.0034,0.9890,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0335
9/13/2023,176.5100,177.3000,173.9800,173.9808,84267900,1.01454,1.0191,1.0000,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0338
9/12/2023,179.4900,180.1300,174.8200,176.0680,90370200,1.01944,1.0231,0.9929,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0334
9/11/2023,180.0700,180.3000,177.3400,179.1240,58953100,1.00528,1.0066,0.9900,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0328
9/8/2023,178.3500,180.2400,177.7900,177.9456,65551300,1.00227,1.0129,0.9991,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0331
9/7/2023,175.1800,178.2100,173.5400,177.3264,112488800,0.98790,1.0050,0.9786,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0332
9/6/2023,188.4000,188.8500,181.4700,182.6693,81755800,1.03137,1.0338,0.9934,1.26,1.19,0.07,5.8824,0.0069,0.0065,0.0004,0.0322
9/5/2023,188.2800,189.9800,187.6100,189.4504,45280000,0.99382,1.0028,0.9903,1.26,1.19,0.07,5.8824,0.0067,0.0063,0.0004,0.0310
9/1/2023,189.4900,189.9200,188.2800,189.2107,45732600,1.00148,1.0037,0.9951,1.26,1.19,0.07,5.8824,0.0067,0.0063,0.0004,0.0311
8/31/2023,187.8400,189.1200,187.4800,187.6228,60794500,1.00116,1.0080,0.9992,1.26,1.19,0.07,5.8824,0.0067,0.0063,0.0004,0.0314
8/30/2023,184.9400,187.8500,184.7400,187.4031,60813900,0.98686,1.0024,0.9858,1.26,1.19,0.07,5.8824,0.0067,0.0063,0.0004,0.0314
8/29/2023,179.7000,184.9000,179.5000,183.8777,53003900,0.97728,1.0056,0.9762,1.26,1.19,0.07,5.8824,0.0069,0.0065,0.0004,0.0320
8/28/2023,180.0900,180.5900,178.5500,179.9529,43820700,1.00076,1.0035,0.9922,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0327
8/25/2023,177.3800,179.1500,175.8200,178.3750,51449600,0.99442,1.0043,0.9857,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0330
8/24/2023,180.6700,181.1000,176.0100,176.1479,54945800,1.02567,1.0281,0.9992,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0334
8/23/2023,178.5200,181.5500,178.3300,180.8817,52722800,0.98694,1.0037,0.9859,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0325
8/22/2023,177.0600,177.6800,176.2500,176.9968,42084200,1.00036,1.0039,0.9958,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0332
8/21/2023,175.0700,176.1300,173.7400,175.6086,46311900,0.99693,1.0030,0.9894,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0335
8/18/2023,172.3000,175.1000,171.9600,174.2604,61114200,0.98875,1.0048,0.9868,1.26,1.19,0.07,5.8824,0.0072,0.0068,0.0004,0.0338
8/17/2023,177.1400,177.5100,173.4800,173.7711,66062900,1.01939,1.0215,0.9983,1.26,1.19,0.07,5.8824,0.0073,0.0068,0.0004,0.0339
8/16/2023,177.1300,178.5400,176.5000,176.3377,46964900,1.00449,1.0125,1.0009,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0334
8/15/2023,178.8800,179.4800,177.0500,177.2165,43622600,1.00939,1.0128,0.9991,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0332
8/14/2023,177.9700,179.6900,177.3100,179.2239,43675600,0.99300,1.0026,0.9893,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0328
8/11/2023,177.3200,178.6200,176.5500,177.5561,51988100,0.99867,1.0060,0.9943,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0331
8/10/2023,179.4800,180.7500,177.6000,177.4962,54686900,1.01118,1.0183,1.0006,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0331
8/9/2023,180.8700,180.9300,177.0100,177.7156,60378500,1.01775,1.0181,0.9960,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0331
8/8/2023,179.6900,180.2700,177.5800,179.3213,67823000,1.00206,1.0053,0.9903,1.26,1.19,0.07,5.8824,0.0070,0.0066,0.0004,0.0328
8/7/2023,182.1300,183.1300,177.3500,178.3738,97576100,1.02106,1.0267,0.9943,1.26,1.19,0.07,5.8824,0.0071,0.0067,0.0004,0.0330
8/4/2023,185.5200,187.3800,181.9200,181.5055,115799700,1.02212,1.0324,1.0023,1.26,1.19,0.07,5.8824,0.0069,0.0066,0.0004,0.0324
8/3/2023,191.5700,192.3700,190.6900,190.6610,61235200,1.00477,1.0090,1.0002,1.26,1.19,0.07,5.8824,0.0066,0.0062,0.0004,0.0309
8/2/2023,195.0400,195.1800,191.8500,192.0672,50389300,1.01548,1.0162,0.9989,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0328
8/1/2023,196.2400,196.7300,195.2800,195.0892,35175100,1.00590,1.0084,1.0010,1.52,1.43,0.09,6.2937,0.0078,0.0073,0.0005,0.0323
7/31/2023,196.0600,196.4900,195.2600,195.9270,38824100,1.00068,1.0029,0.9966,1.52,1.43,0.09,6.2937,0.0078,0.0073,0.0005,0.0321
7/28/2023,194.6700,196.6300,194.1400,195.3086,48291400,0.99673,1.0068,0.9940,1.52,1.43,0.09,6.2937,0.0078,0.0073,0.0005,0.0322
7/27/2023,196.0200,197.2000,192.5500,192.7056,47460200,1.01720,1.0233,0.9992,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0327
7/26/2023,193.6700,195.6400,193.3200,193.9821,47471900,0.99839,1.0085,0.9966,1.52,1.43,0.09,6.2937,0.0078,0.0074,0.0005,0.0324
7/25/2023,193.3300,194.4400,192.9200,193.1045,37283200,1.00117,1.0069,0.9990,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0326
7/24/2023,193.4100,194.9100,192.2500,192.2368,45377800,1.00610,1.0139,1.0001,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0327
7/21/2023,194.1000,194.9700,191.2300,191.4290,71917800,1.01395,1.0185,0.9990,1.52,1.43,0.09,6.2937,0.0079,0.0075,0.0005,0.0329
7/20/2023,195.0900,196.4700,192.5000,192.6158,59581200,1.01285,1.0200,0.9994,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0327
7/19/2023,193.1000,198.2300,192.6500,194.5806,80507300,0.99239,1.0188,0.9901,1.52,1.43,0.09,6.2937,0.0078,0.0073,0.0005,0.0323
7/18/2023,193.3500,194.3300,192.4200,193.2142,48353800,1.00070,1.0058,0.9959,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0326
7/17/2023,191.9000,194.3200,191.8100,193.4735,50520200,0.99187,1.0044,0.9914,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0325
7/14/2023,190.2300,191.1800,189.6300,190.1823,41573900,1.00025,1.0052,0.9971,1.52,1.43,0.09,6.2937,0.0080,0.0075,0.0005,0.0331
7/13/2023,190.5000,191.1900,189.7800,190.0327,41342300,1.00246,1.0061,0.9987,1.52,1.43,0.09,6.2937,0.0080,0.0075,0.0005,0.0331
7/12/2023,189.6800,191.7000,188.4700,189.2647,60750200,1.00219,1.0129,0.9958,1.52,1.43,0.09,6.2937,0.0080,0.0076,0.0005,0.0333
7/11/2023,189.1600,189.3000,186.6000,187.5793,46638100,1.00843,1.0092,0.9948,1.52,1.43,0.09,6.2937,0.0081,0.0076,0.0005,0.0336
7/10/2023,189.2600,189.9900,187.0400,188.1078,59922200,1.00613,1.0100,0.9943,1.52,1.43,0.09,6.2937,0.0081,0.0076,0.0005,0.0335
7/7/2023,191.4100,192.6700,190.2400,190.1723,46778000,1.00651,1.0131,1.0004,1.52,1.43,0.09,6.2937,0.0080,0.0075,0.0005,0.0331
7/6/2023,189.8400,192.0200,189.2000,191.2993,45094300,0.99237,1.0038,0.9890,1.52,1.43,0.09,6.2937,0.0079,0.0075,0.0005,0.0329
7/5/2023,191.5700,192.9800,190.6200,190.8206,46920300,1.00393,1.0113,0.9989,1.52,1.43,0.09,6.2937,0.0080,0.0075,0.0005,0.0330
7/3/2023,193.7800,193.8800,191.7600,191.9476,31458200,1.00955,1.0101,0.9990,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0328
6/30/2023,191.6300,194.4800,191.2600,193.4536,85069600,0.99057,1.0053,0.9887,1.52,1.43,0.09,6.2937,0.0079,0.0074,0.0005,0.0325
6/29/2023,189.0800,190.0700,188.9400,189.0852,46347300,0.99997,1.0052,0.9992,1.52,1.43,0.09,6.2937,0.0080,0.0076,0.0005,0.0333
6/28/2023,187.9300,189.9000,187.6000,188.7461,51216800,0.99568,1.0061,0.9939,1.52,1.43,0.09,6.2937,0.0081,0.0076,0.0005,0.0333
6/27/2023,185.8900,188.3900,185.6700,187.5593,50730800,0.99110,1.0044,0.9899,1.52,1.43,0.09,6.2937,0.0081,0.0076,0.0005,0.0336
6/26/2023,186.8300,188.0500,185.2300,184.7767,48088700,1.01111,1.0177,1.0025,1.52,1.43,0.09,6.2937,0.0082,0.0077,0.0005,0.0341
6/23/2023,185.5500,187.5600,185.0100,186.1830,53079300,0.99660,1.0074,0.9937,1.52,1.43,0.09,6.2937,0.0082,0.0077,0.0005,0.0338
6/22/2023,183.7400,187.0500,183.6700,186.5021,51245300,0.98519,1.0029,0.9848,1.52,1.43,0.09,6.2937,0.0082,0.0077,0.0005,0.0337
6/21/2023,184.9000,185.4100,182.5900,183.4702,49515700,1.00779,1.0106,0.9952,1.52,1.43,0.09,6.2937,0.0083,0.0078,0.0005,0.0343
6/20/2023,184.4100,186.1000,184.4100,184.5174,49799100,0.99942,1.0086,0.9994,1.52,1.43,0.09,6.2937,0.0082,0.0077,0.0005,0.0341
6/16/2023,186.7300,186.9900,184.2700,184.4276,101235600,1.01248,1.0139,0.9991,1.52,1.43,0.09,6.2937,0.0082,0.0078,0.0005,0.0341
6/15/2023,183.9600,186.5200,183.7800,185.5147,65433200,0.99162,1.0054,0.9906,1.52,1.43,0.09,6.2937,0.0082,0.0077,0.0005,0.0339
6/14/2023,183.3700,184.3900,182.0200,183.4602,57462900,0.99951,1.0051,0.9921,1.52,1.43,0.09,6.2937,0.0083,0.0078,0.0005,0.0343
6/13/2023,182.8000,184.1500,182.4400,182.8219,54929100,0.99988,1.0073,0.9979,1.52,1.43,0.09,6.2937,0.0083,0.0078,0.0005,0.0344
6/12/2023,181.2700,183.8900,180.9700,183.3006,54274900,0.98892,1.0032,0.9873,1.52,1.43,0.09,6.2937,0.0083,0.0078,0.0005,0.0343
6/9/2023,181.5000,182.2300,180.6300,180.4782,48870700,1.00566,1.0097,1.0008,1.52,1.43,0.09,6.2937,0.0084,0.0079,0.0005,0.0349
6/8/2023,177.9000,180.8400,177.4600,180.0892,50214900,0.98784,1.0042,0.9854,1.52,1.43,0.09,6.2937,0.0084,0.0079,0.0005,0.0349
6/7/2023,178.4400,181.2100,177.3200,177.3466,61944600,1.00617,1.0218,0.9999,1.52,1.43,0.09,6.2937,0.0086,0.0081,0.0005,0.0355
6/6/2023,179.9700,180.1200,177.4300,178.7328,64848400,1.00692,1.0078,0.9927,1.52,1.43,0.09,6.2937,0.0085,0.0080,0.0005,0.0352
6/5/2023,182.6300,184.9500,178.0400,179.1019,121946500,1.01970,1.0327,0.9941,1.52,1.43,0.09,6.2937,0.0085,0.0080,0.0005,0.0351
6/2/2023,181.0300,181.7800,179.2600,180.4682,61945900,1.00311,1.0073,0.9933,1.52,1.43,0.09,6.2937,0.0084,0.0079,0.0005,0.0349
6/1/2023,177.7000,180.1200,176.9300,179.6105,68901800,0.98936,1.0028,0.9851,1.52,1.43,0.09,6.2937,0.0085,0.0080,0.0005,0.0350
5/31/2023,177.3300,179.3500,176.7600,176.7781,99625300,1.00312,1.0145,0.9999,1.52,1.43,0.09,6.2937,0.0086,0.0081,0.0005,0.0356
5/30/2023,176.9600,178.9900,176.5700,176.8279,55964400,1.00075,1.0122,0.9985,1.52,1.43,0.09,6.2937,0.0086,0.0081,0.0005,0.0356
5/26/2023,173.3200,175.7700,173.1100,174.9629,54835000,0.99061,1.0046,0.9894,1.52,1.43,0.09,6.2937,0.0087,0.0082,0.0005,0.0360
5/25/2023,172.4100,173.9000,171.6900,172.5294,56058300,0.99931,1.0079,0.9951,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0365
5/24/2023,171.0900,172.4200,170.5200,171.3825,45143500,0.99829,1.0061,0.9950,1.52,1.43,0.09,6.2937,0.0089,0.0083,0.0005,0.0367
5/23/2023,173.1300,173.3800,171.2800,171.1032,50747300,1.01185,1.0133,1.0010,1.52,1.43,0.09,6.2937,0.0089,0.0084,0.0005,0.0368
5/22/2023,173.9800,174.7100,173.4500,173.7362,43570900,1.00140,1.0056,0.9984,1.52,1.43,0.09,6.2937,0.0087,0.0082,0.0005,0.0362
5/19/2023,176.3900,176.3900,174.9400,174.6936,55772400,1.00971,1.0097,1.0014,1.52,1.43,0.09,6.2937,0.0087,0.0082,0.0005,0.0360
5/18/2023,173.0000,175.2400,172.5800,174.5839,65496700,0.99093,1.0038,0.9885,1.52,1.43,0.09,6.2937,0.0087,0.0082,0.0005,0.0360
5/17/2023,171.7100,172.9300,170.4200,172.2302,57951600,0.99698,1.0041,0.9895,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0365
5/16/2023,171.9900,173.1400,171.8000,171.6119,42110300,1.00220,1.0089,1.0011,1.52,1.43,0.09,6.2937,0.0089,0.0083,0.0005,0.0367
5/15/2023,173.1600,173.2100,171.4700,171.6119,37266700,1.00902,1.0093,0.9992,1.52,1.43,0.09,6.2937,0.0089,0.0083,0.0005,0.0367
5/12/2023,173.6200,174.0600,171.0000,172.1106,45497800,1.00877,1.0113,0.9935,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0366
5/11/2023,173.8500,174.5900,172.1700,173.0480,49514700,1.00463,1.0089,0.9949,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0364
5/10/2023,173.0200,174.0300,171.9000,172.8588,53724500,1.00093,1.0068,0.9945,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0364
5/9/2023,173.0500,173.5400,171.6000,171.0760,45326900,1.01154,1.0144,1.0031,1.52,1.43,0.09,6.2937,0.0089,0.0084,0.0005,0.0368
5/8/2023,172.4800,173.8500,172.1100,172.7991,55962800,0.99815,1.0061,0.9960,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0364
5/5/2023,170.9800,174.3000,170.7600,172.8688,113316400,0.98907,1.0083,0.9878,1.52,1.43,0.09,6.2937,0.0088,0.0083,0.0005,0.0364
5/4/2023,164.8900,167.0400,164.3100,165.1202,81235400,0.99861,1.0116,0.9951,1.52,1.43,0.09,6.2937,0.0092,0.0087,0.0005,0.0381
5/3/2023,169.5000,170.9200,167.1600,166.7735,65136000,1.01635,1.0249,1.0023,1.88,1.94,-0.06,-3.0928,0.0113,0.0116,-0.0004,-0.0185
5/2/2023,170.0900,170.3500,167.5400,167.8591,48425700,1.01329,1.0148,0.9981,1.88,1.94,-0.06,-3.0928,0.0112,0.0116,-0.0004,-0.0184
5/1/2023,169.2800,170.4500,168.6400,168.9048,52472900,1.00222,1.0091,0.9984,1.88,1.94,-0.06,-3.0928,0.0111,0.0115,-0.0004,-0.0183
4/28/2023,168.4900,169.8500,167.8800,168.9945,55209200,0.99701,1.0051,0.9934,1.88,1.94,-0.06,-3.0928,0.0111,0.0115,-0.0004,-0.0183
4/27/2023,165.1900,168.5600,165.1900,167.7296,64902300,0.98486,1.0050,0.9849,1.88,1.94,-0.06,-3.0928,0.0112,0.0116,-0.0004,-0.0184
4/26/2023,163.0600,165.2800,162.8000,163.0984,45498800,0.99976,1.0134,0.9982,1.88,1.94,-0.06,-3.0928,0.0115,0.0119,-0.0004,-0.0190
4/25/2023,165.1900,166.3100,163.7300,163.1084,48714100,1.01276,1.0196,1.0038,1.88,1.94,-0.06,-3.0928,0.0115,0.0119,-0.0004,-0.0190
4/24/2023,165.0000,165.6000,163.8900,164.6620,41949600,1.00205,1.0057,0.9953,1.88,1.94,-0.06,-3.0928,0.0114,0.0118,-0.0004,-0.0188
4/21/2023,165.0500,166.4500,164.4900,164.3533,58337300,1.00424,1.0128,1.0008,1.88,1.94,-0.06,-3.0928,0.0114,0.0118,-0.0004,-0.0188
4/20/2023,166.0900,167.8700,165.5600,165.9767,52456400,1.00068,1.0114,0.9975,1.88,1.94,-0.06,-3.0928,0.0113,0.0117,-0.0004,-0.0186
4/19/2023,165.8000,168.1600,165.5400,166.9528,47720200,0.99310,1.0072,0.9915,1.88,1.94,-0.06,-3.0928,0.0113,0.0116,-0.0004,-0.0185
4/18/2023,166.1000,167.4100,165.6500,165.7974,49923000,1.00182,1.0097,0.9991,1.88,1.94,-0.06,-3.0928,0.0113,0.0117,-0.0004,-0.0187
4/17/2023,165.0900,165.3900,164.0300,164.5625,41516200,1.00321,1.0050,0.9968,1.88,1.94,-0.06,-3.0928,0.0114,0.0118,-0.0004,-0.0188
4/14/2023,164.5900,166.3200,163.8200,164.5425,49386500,1.00029,1.0108,0.9956,1.88,1.94,-0.06,-3.0928,0.0114,0.0118,-0.0004,-0.0188
4/13/2023,161.6300,165.8000,161.4200,164.8911,68445600,0.98022,1.0055,0.9789,1.88,1.94,-0.06,-3.0928,0.0114,0.0118,-0.0004,-0.0188
4/12/2023,161.2200,162.0600,159.7800,159.4532,50133100,1.01108,1.0163,1.0020,1.88,1.94,-0.06,-3.0928,0.0118,0.0122,-0.0004,-0.0194
4/11/2023,162.3500,162.3600,160.5100,160.1504,47644200,1.01373,1.0138,1.0022,1.88,1.94,-0.06,-3.0928,0.0117,0.0121,-0.0004,-0.0193
4/10/2023,161.4200,162.0300,160.0800,161.3754,47716900,1.00028,1.0041,0.9920,1.88,1.94,-0.06,-3.0928,0.0116,0.0120,-0.0004,-0.0192
4/6/2023,162.4300,164.9600,162.0000,163.9948,45390100,0.99046,1.0059,0.9878,1.88,1.94,-0.06,-3.0928,0.0115,0.0118,-0.0004,-0.0189
